imageID;text densities;Histogram of windows with text densitites b/w 0:0.1:1;threshold;windows greater than threshold;largest connected window (no. of windows);largest connected window in pixels;The average size of connected regions;
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM.png;0.0389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,0,0,0,0,0,0,0,0,0,0,;0.0389;1;1;68200;1.00;
330XZFCZ7RB627L6HWI9543W690TXG.png;0.2705,0.4316,0.1185,0.1072,0.3455,0.2156,0.2178,0.2607,0.2835,0.5477,0.2522,0.2862,0.1592,0.2170,0.2814,0.2680,0.0959,0.2045,0.0000,0.4136,0.1642,0.2016,0.0000,0.0976,0.0000,0.1054,0.0000,0.0425,0.0000,0.0433,0.0000,0.1992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;6,6,10,1,2,1,0,0,0,0,0,;0.2243;11;11;750200;11.00;
33EWWXEH81XUPFZ4BLANE2SZQMJ40X.png;0.0389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0607,0.0000,0.0572,0.0000,0.0563,0.0000,0.0838,0.0000,0.0542,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0591,0.0000,0.0000,0.0550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;8,0,0,0,0,0,0,0,0,0,0,;0.0582;3;1;68200;3.00;
33FLRCV01N0NF725EJLGLLU8UGYORG.png;0.0374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,0,0,0,0,0,0,0,0,0,0,;0.0840;2;1;68200;2.00;
33QM7VBL79CAH7ME53S2DMVHTOZ3QX.png;0.3532,0.5218,0.2321,0.2193,0.1223,0.2134,0.2034,0.2309,0.2178,0.1819,0.2063,0.1415,0.1447,0.1440,0.1832,0.1433,0.1160,0.1802,0.0000,0.1623,0.0900,0.2153,0.0000,0.1145,0.0000,0.1465,0.1158,0.1345,0.0000,0.1426,0.0000,0.0729,0.0260,0.0541,0.0000,0.0135,0.0000,0.0000,0.0724,0.0000,0.0000,0.1031,0.0000,0.0000,0.1083,0.0000,0.0000,0.0125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0276,0.0000,0.0000,0.0000,0.0768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;11,17,6,1,0,1,0,0,0,0,0,;0.1512;14;14;954800;14.00;
33RX46D1RXVH625SCIG7UWSYT80X1J.png;0.0000,0.0000,0.0000,0.0044,0.1471,0.0666,0.2137,0.0194,0.0761,0.1171,0.0287,0.2597,0.0575,0.1335,0.0733,0.1279,0.1256,0.1168,0.0000,0.3117,0.0000,0.0532,0.0000,0.2639,0.0000,0.0000,0.0000,0.3106,0.0000,0.1809,0.0000,0.2089,0.0096,0.0591,0.0000,0.0620,0.0000,0.0000,0.0000,0.1052,0.0000,0.1729,0.0000,0.0000,0.0384,0.0000,0.0000,0.0391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0739,0.0000,0.0000,0.0000,0.0186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;14,9,3,2,0,0,0,0,0,0,0,;0.1159;14;13;886600;7.50;
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ.png;0.1763,0.0851,0.3512,0.2962,0.1897,0.1498,0.0999,0.1298,0.1864,0.1897,0.1897,0.1906,0.1889,0.1897,0.1003,0.0982,0.1584,0.2480,0.0000,0.2014,0.0900,0.2850,0.0000,0.2850,0.0000,0.1538,0.0000,0.2850,0.0000,0.1500,0.0000,0.1412,0.0293,0.1150,0.0000,0.0761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0284,0.0000,0.0000,0.0396,0.0000,0.0000,0.0356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;10,16,5,1,0,0,0,0,0,0,0,;0.1604;15;14;954800;6.33;
344RGS4J7S874QSQIPH3B5TQWFPMPU.png;0.0000,0.0831,0.1009,0.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2750,0.0000,0.0000,0.0000,0.1125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2750,0.0000,0.0000,0.0000,0.0000,0.0000,0.1141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,2,2,0,0,0,0,0,0,0,0,;0.1179;2;1;68200;2.00;
34B3PHKY7L0QRWI1JO5S4NCKMT3NE1.png;0.0000,0.0862,0.3139,0.2669,0.1259,0.3071,0.1243,0.0821,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,2,2,1,0,0,0,0,0,0,0,;0.1866;3;3;204600;3.00;
34KQN2TBKTGWLIK008X22C5QD2JSAJ.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,0,0,0,0,0,0,0,0,;NaN;0;
34RF8KPUOTU14SPS6MXYXNPWVK1SBB.png;0.0000,0.0062,0.0000,0.0174,0.0479,0.0516,0.0000,0.0291,0.0461,0.0218,0.0205,0.0241,0.0529,0.0162,0.0000,0.0358,0.0163,0.0448,0.0000,0.0248,0.0000,0.0044,0.0000,0.0135,0.0000,0.0166,0.0000,0.0101,0.0000,0.0000,0.0000,0.0391,0.0000,0.0141,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;19,0,0,0,0,0,0,0,0,0,0,;0.0252;8;5;341000;4.00;
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1.png;0.0077,0.0695,0.0382,0.0588,0.0791,0.0713,0.0000,0.0668,0.0000,0.0722,0.0369,0.0333,0.0696,0.0000,0.0683,0.0000,0.0556,0.0000,0.0000,0.1069,0.0000,0.0527,0.0000,0.0389,0.0000,0.0724,0.0000,0.0000,0.0000,0.0576,0.0000,0.0334,0.0000,0.2144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0343,0.0000,0.0000,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;20,0,1,0,0,0,0,0,0,0,0,;0.0615;10;8;545600;5.50;
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2.png;0.0337,0.0699,0.0439,0.0542,0.0563,0.0534,0.0393,0.0375,0.0383,0.0383,0.0348,0.0410,0.0361,0.0357,0.0457,0.0518,0.0246,0.0332,0.0000,0.0326,0.0000,0.0437,0.0000,0.0416,0.0000,0.0539,0.0000,0.0463,0.0000,0.0331,0.0000,0.0605,0.0000,0.0439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;27,0,0,0,0,0,0,0,0,0,0,;0.0427;12;5;341000;4.00;
34RF8KPUOTU14SPS6MXYXNPWVK7SBH.png;0.0069,0.0465,0.0122,0.0124,0.0815,0.0122,0.0334,0.0146,0.0736,0.0658,0.0124,0.0245,0.0124,0.0122,0.0000,0.0000,0.0124,0.0651,0.0000,0.0676,0.0000,0.0022,0.0000,0.0002,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;18,0,0,0,0,0,0,0,0,0,0,;0.0267;7;5;341000;3.50;
34YKDDZP3UMABNHOK8ECJ4FCOZJWHB.png;0.0000,0.2217,0.4498,0.1946,0.0519,0.0655,0.1285,0.2278,0.2486,0.2728,0.2087,0.3042,0.1056,0.1400,0.1653,0.0130,0.0000,0.4814,0.0000,0.4868,0.2077,0.2600,0.0000,0.6622,0.0000,0.2160,0.4706,0.2382,0.0000,0.1787,0.0000,0.0140,0.2371,0.0000,0.0000,0.2177,0.0000,0.0000,0.2457,0.0000,0.0000,0.1438,0.0000,0.1171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,10,11,0,4,0,1,0,0,0,0,;0.2289;12;6;409200;4.00;
3568B45QGKRG3Y1LZDHA1JA6BSCO3E.png;0.4863,0.2407,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0536,0.0452,0.2505,0.1054,0.0887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,0,2,0,1,0,0,0,0,0,0,;0.1815;3;2;136400;1.50;
3589VT1T2BGMXIVHZGNGS492OQIJN8.png;0.5747,0.3635,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0332,0.0000,0.0607,0.0788,0.0535,0.1149,0.0546,0.2545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0618,0.0000,0.1485,0.0000,0.2757,0.0000,0.3703,0.0000,0.0468,0.0000,0.0668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0255,0.0000,0.0000,0.0848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;10,2,2,2,0,1,0,0,0,0,0,;0.1570;5;2;136400;2.50;
35DAEVU8JHJ10FFZ10EN4CRDQ8F870.png;0.2517,0.0000,0.2088,0.0667,0.0000,0.3919,0.0000,0.0000,0.0452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3850,0.0000,0.0000,0.1510,0.0000,0.2871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1552,0.0000,0.0000,0.2898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,3,3,3,0,0,0,0,0,0,0,;0.2379;6;2;136400;3.00;
35GRDJC92I6VOWRC3MF6JHNHWWLC7I.png;0.0237,0.0000,0.0000,0.1786,0.0522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,1,0,0,0,0,0,0,0,0,0,;0.0849;1;1;68200;1.00;
35HIM1LU2HRMGPBVQO0P66HG1MBI5I.png;0.2730,0.0000,0.0000,0.0000,0.0000,0.1620,0.2870,0.6083,0.2156,0.2679,0.4048,0.4860,0.5488,0.1069,0.4055,0.1373,0.3926,0.2238,0.0000,0.1729,0.0000,0.3668,0.0000,0.3185,0.0000,0.3739,0.1623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0257,0.2300,0.0000,0.1734,0.0000,0.0000,0.2476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1886,0.0384,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1554,;3,7,7,6,1,2,0,0,0,0,0,;0.2682;11;4;272800;3.67;
35QUA2ABY634ZYN782PTB2BL5I8EGJ.png;0.0000,0.0760,0.2482,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,0,1,0,0,0,0,0,0,0,0,;0.1166;1;1;68200;1.00;
35QUA2ABZ7MBAB0HZGYJHQ28USWGE7.png;0.0387,0.2782,0.2087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,1,0,0,0,0,0,0,0,0,;0.1752;2;2;136400;2.00;
361LJMRMCQ5CDYJ025B6700NV8CUR4.png;0.0000,0.2794,0.0000,0.0000,0.1238,0.1432,0.0030,0.1806,0.1432,0.0000,0.0925,0.3320,0.4106,0.1062,0.0614,0.0630,0.0000,0.0671,0.0000,0.0000,0.0000,0.0953,0.0000,0.5585,0.0000,0.4363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5594,0.0000,0.0000,0.3481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;6,5,1,2,2,2,0,0,0,0,0,;0.2169;7;2;136400;3.50;
369VX4MEOJAKM0DV8XRK62EAJWKGI1.png;0.2971,0.2598,0.2118,0.4143,0.1051,0.0000,0.0000,0.0000,0.0316,0.0000,0.0209,0.0234,0.0107,0.1186,0.0441,0.0000,0.2458,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;7,1,4,0,1,0,0,0,0,0,0,;0.1394;5;4;272800;2.50;
36ARV8EEH67U95XPYN59VTZKFJ2VA1.png;0.2483,0.0135,0.0846,0.0381,0.0595,0.0373,0.0587,0.0373,0.0585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1098,0.0000,0.0000,0.0000,0.0000,0.0000,0.1399,0.0000,0.0685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1413,0.0000,0.0000,0.0691,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;11,2,1,0,0,0,0,0,0,0,0,;0.0832;5;1;68200;5.00;
36FIWAXJH5YZ4NF13JA9L63DO7Z3AS.png;0.1042,0.3214,0.2382,0.3639,0.3953,0.2213,0.3909,0.2705,0.3521,0.4320,0.1722,0.1507,0.2330,0.0000,0.1207,0.1203,0.0818,0.3637,0.0000,0.3909,0.2935,0.0927,0.0000,0.1888,0.0000,0.1844,0.2979,0.1202,0.0000,0.1195,0.0000,0.0520,0.0499,0.0711,0.0000,0.2303,0.0000,0.0000,0.3229,0.2624,0.0000,0.1860,0.0000,0.0000,0.2057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0135,0.0000,0.0000,0.0000,0.0254,0.0000,0.0000,0.0000,0.1934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;8,11,8,8,1,0,0,0,0,0,0,;0.2120;17;13;886600;6.00;
36HGGQAXL6KTNEA2DMTHLEEUZ4CVBW.png;0.2071,0.3564,0.1140,0.2307,0.3123,0.3382,0.3050,0.2516,0.1063,0.0822,0.0727,0.0896,0.0878,0.0728,0.0841,0.0838,0.0766,0.1106,0.0000,0.0898,0.2309,0.0861,0.0000,0.0898,0.0000,0.0753,0.1030,0.0759,0.0000,0.1466,0.0000,0.1034,0.0844,0.0828,0.0000,0.0930,0.0000,0.0000,0.0904,0.0000,0.0000,0.0816,0.0000,0.0109,0.1175,0.0000,0.0000,0.0948,0.0000,0.0000,0.0881,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000,0.0000,0.0000,0.0048,;25,5,4,3,0,0,0,0,0,0,0,;0.1219;9;7;477400;4.50;
36HGGQAXL6L87J29O35QD9YQWSFBVG.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0133,0.5567,0.0699,0.2122,0.0291,0.0003,0.0000,0.0000,0.0000,0.0000,0.0911,0.0000,0.0197,0.2448,0.0572,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;6,0,2,0,0,1,0,0,0,0,0,;0.1294;3;1;68200;3.00;
36IAL8HYOXSPP9QYVLXZPMFW48E4R6.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0501,0.1636,0.1737,0.2241,0.1345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0802,0.0000,0.0790,0.0000,0.1836,0.0000,0.0944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,4,1,0,0,0,0,0,0,0,0,;0.1315;5;4;272800;2.50;
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL.png;0.0000,0.0000,0.1489,0.3116,0.4518,0.0605,0.0000,0.0000,0.0000,0.0000,0.0730,0.1126,0.0610,0.0000,0.2333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2633,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0338,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,2,3,1,1,0,0,0,0,0,0,;0.1796;5;1;68200;5.00;
36QDS77QN9NG5USZQM0XMAC2L97HFT.png;0.4203,0.2508,0.5882,0.1172,0.0242,0.0000,0.0000,0.0000,0.0000,0.1357,0.2211,0.2965,0.5161,0.5185,0.3687,0.4126,0.5941,0.0000,0.0000,0.2213,0.0000,0.3119,0.0000,0.1925,0.0000,0.4465,0.0000,0.4048,0.0000,0.3313,0.0000,0.3217,0.0462,0.5110,0.0000,0.0117,0.0000,0.0000,0.0139,0.0000,0.0000,0.0181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0221,0.0000,0.0000,0.0570,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;7,3,4,5,3,5,0,0,0,0,0,;0.2731;14;12;818400;5.33;
36QDS77QN9Y3AP81GU3ZJ983H37HFJ.png;0.2475,0.0000,0.0244,0.0244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1060,0.0000,0.0278,0.0000,0.0792,0.0000,0.1613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0801,0.0000,0.0000,0.1630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;8,2,1,0,0,0,0,0,0,0,0,;0.0878;4;1;68200;4.00;
36R3RQSDPTXRSZ6X7FR6HZHDYAF078.png;0.0389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1324,0.0000,0.0671,0.0000,0.0628,0.0000,0.0362,0.0000,0.0763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0367,0.0000,0.0000,0.0774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;7,1,0,0,0,0,0,0,0,0,0,;0.0660;4;1;68200;4.00;
